Counter,index,NEIGHBORHOOD,BUILD_CLASS_CAT,TAX CLASS AT PRESENT,BLOCK,LOT,BUILD_CLASS_PRESENT,ADDRESS,ZIP,RES_UNITS,COM_UNITS,TOTAL_UNITS,LAND_SQ_FT,GROSS_SQ_FT,YEAR_BUILT,TAX_CLASS,BUILD_CLASS_SALE,SALE_PRICE,SALE_DATE,Counter,LG_SALE_PRICE,SHORT_DATE,LOWER,UPPER,NOT_RANGE,NUM_YEAR_BUILT,TO_DATE,NUMERIC_DATE,BUILT_YEAR,NUMERIC_YEAR
8190,8190.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3247,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1233.2898536188334,4156.197107701766,1960.0,2,_R4_,780000,2012-11-13 00:00:00.000000000,8190.0,13.567049198665774,13-11-12,False,False,False,392,2012-11-13 00:00:00.000000000,310.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8191,8191.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3261,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1502.0837960742201,5062.034938867535,1960.0,2,_R4_,950000,2013-07-30 00:00:00.000000000,8191.0,13.764217263576723,30-07-13,False,False,False,392,2013-07-30 00:00:00.000000000,569.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8192,8192.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3263,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1857.8404846181143,6260.937950704583,1960.0,2,_R4_,1175000,2012-10-23 00:00:00.000000000,8192.0,13.976778705560397,23-10-12,False,False,False,392,2012-10-23 00:00:00.000000000,289.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8193,8193.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3268,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1185.8556284796473,3996.3433727901593,1960.0,2,_R4_,750000,2013-03-14 00:00:00.000000000,8193.0,13.527828485512494,14-03-13,False,False,False,392,2013-03-14 00:00:00.000000000,431.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8194,8194.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3269,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1304.4411913276122,4395.977710069175,1960.0,2,_R4_,825000,2013-06-20 00:00:00.000000000,8194.0,13.623138665316818,20-06-13,False,False,False,392,2013-06-20 00:00:00.000000000,529.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8195,8195.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3296,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1565.3294295931346,5275.17325208301,1960.0,2,_R4_,990000,2012-11-29 00:00:00.000000000,8195.0,13.805460222110773,29-11-12,False,False,False,392,2012-11-29 00:00:00.000000000,326.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8198,8198.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3328,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1328.158303897205,4475.904577524979,1960.0,2,_R4_,840000,2012-08-27 00:00:00.000000000,8198.0,13.641157170819497,27-08-12,False,False,False,392,2012-08-27 00:00:00.000000000,232.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8199,8199.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3368,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1383.4982332262553,4662.400601588519,1960.0,2,_R4_,875000,2013-06-07 00:00:00.000000000,8199.0,13.681979165339751,07-06-13,False,False,False,392,2013-07-06 00:00:00.000000000,545.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8200,8200.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3391,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1486.2723876944913,5008.750360563667,1960.0,2,_R4_,940000,2013-01-17 00:00:00.000000000,8200.0,13.753635154246187,17-01-13,False,False,False,392,2013-01-17 00:00:00.000000000,375.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8201,8201.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,3409,R4,_392_CENTRAL_PARK_WEST_,10025.0,1,,1.0,964.4959111634465,3250.3592765359963,1960.0,2,_R4_,610000,2013-07-25 00:00:00.000000000,8201.0,13.321214236149494,25-07-13,False,False,False,392,2013-07-25 00:00:00.000000000,564.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8205,8205.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4051,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,988.2130237330394,3330.2861439917992,1960.0,2,_R4_,625000,2013-05-28 00:00:00.000000000,8205.0,13.345506928718539,28-05-13,False,False,False,392,2013-05-28 00:00:00.000000000,506.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8206,8206.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4074,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1320.2525997073408,4449.262288373044,1960.0,2,_R4_,835000,2013-05-10 00:00:00.000000000,8206.0,13.635187003832993,10-05-13,False,False,False,392,2013-10-05 00:00:00.000000000,636.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8209,8209.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4117,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1098.89288239114,3703.2781921188807,1960.0,2,_R4_,695000,2012-09-11 00:00:00.000000000,8209.0,13.45166712454693,11-09-12,False,False,False,392,2012-11-09 00:00:00.000000000,306.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8210,8210.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4128,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,964.4959111634465,3250.3592765359963,1960.0,2,_R4_,610000,2012-11-29 00:00:00.000000000,8210.0,13.321214236149494,29-11-12,False,False,False,392,2012-11-29 00:00:00.000000000,326.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8212,8212.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4180,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1178.5175538506153,3971.613999999334,1960.0,2,_R4_,745359,2013-06-07 00:00:00.000000000,8212.0,13.521621260489834,07-06-13,False,False,False,392,2013-07-06 00:00:00.000000000,545.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8213,8213.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4195,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1170.0442200999187,3943.0587944862905,1960.0,2,_R4_,740000,2012-12-20 00:00:00.000000000,8213.0,13.514405465180353,20-12-12,False,False,False,392,2012-12-20 00:00:00.000000000,347.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8214,8214.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4206,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1280.7240787580192,4316.050842613372,1960.0,2,_R4_,810000,2012-10-24 00:00:00.000000000,8214.0,13.604789526648622,24-10-12,False,False,False,392,2012-10-24 00:00:00.000000000,290.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8219,8219.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4269,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1350.294275628825,4550.502987150395,1960.0,2,_R4_,854000,2013-01-23 00:00:00.000000000,8219.0,13.657686472770706,23-01-13,False,False,False,392,2013-01-23 00:00:00.000000000,381.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8220,8220.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4270,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1343.9697122769337,4529.189155828847,1960.0,2,_R4_,850000,2013-02-14 00:00:00.000000000,8220.0,13.652991628466498,14-02-13,False,False,False,392,2013-02-14 00:00:00.000000000,403.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8222,8222.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1833,4338,R4,_400_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1367.6868248465266,4609.1160232846505,1960.0,2,_R4_,865000,2013-03-28 00:00:00.000000000,8222.0,13.670484785914017,28-03-13,False,False,False,392,2013-03-28 00:00:00.000000000,445.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8225,8225.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1837,1003,R4,_418_CENTRAL_PARK_WEST_,10025.0,1,,1.0,2846.0535083511536,9591.224094696383,1902.0,2,_R4_,1800000,2012-09-05 00:00:00.000000000,8225.0,14.403297222866392,05-09-12,False,False,False,23,2012-05-09 00:00:00.000000000,122.0,1970-01-01 00:00:00.000001902,3.232251327694766e-15
8226,8226.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1837,1006,R4,_418_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1143.16482585438,3852.4750113697137,1902.0,2,_R4_,723000,2012-12-21 00:00:00.000000000,8226.0,13.491164501140902,21-12-12,False,False,False,23,2012-12-21 00:00:00.000000000,348.0,1970-01-01 00:00:00.000001902,3.232251327694766e-15
8250,8250.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1838,1103,R4,_425_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1851.495366435329,6239.554849431241,1941.0,2,_R4_,1170987,2012-12-28 00:00:00.000000000,8250.0,13.973357540895686,28-12-12,False,False,False,118,2012-12-28 00:00:00.000000000,355.0,1970-01-01 00:00:00.000001941,4.4681121294604116e-15
8252,8252.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1838,1141,R4,_425_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1304.4411913276122,4395.977710069175,1941.0,2,_R4_,825000,2013-03-11 00:00:00.000000000,8252.0,13.623138665316818,11-03-13,False,False,False,118,2013-11-03 00:00:00.000000000,665.0,1970-01-01 00:00:00.000001941,4.4681121294604116e-15
8253,8253.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1838,1147,R4,_425_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1059.3643614418183,3570.066746359209,1941.0,2,_R4_,670000,2012-08-13 00:00:00.000000000,8253.0,13.415032991367148,13-08-12,False,False,False,118,2012-08-13 00:00:00.000000000,218.0,1970-01-01 00:00:00.000001941,4.4681121294604116e-15
8263,8263.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1842,1002,R4,_467_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1027.741544682361,3463.4975897514714,1929.0,2,_R4_,650000,2013-01-15 00:00:00.000000000,8263.0,13.38472764187182,15-01-13,False,False,False,388,2013-01-15 00:00:00.000000000,373.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8265,8265.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1842,1029,R4,_467_CENTRAL_PARK_WEST_,10025.0,1,,1.0,2142.4458354532294,7220.060360174221,1929.0,2,_R4_,1355000,2013-02-26 00:00:00.000000000,8265.0,14.119312012295937,26-02-13,False,False,False,388,2013-02-26 00:00:00.000000000,415.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8266,8266.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1842,1030,R4,_467_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1083.0814740114113,3649.993613815012,1929.0,2,_R4_,685000,2013-06-27 00:00:00.000000000,8266.0,13.437174117244362,27-06-13,False,False,False,388,2013-06-27 00:00:00.000000000,536.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8267,8267.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1842,1041,R4,_467_CENTRAL_PARK_WEST_,10025.0,1,,1.0,959.7524886495279,3234.3739030448355,1929.0,2,_R4_,607000,2013-07-15 00:00:00.000000000,8267.0,13.316284070041636,15-07-13,False,False,False,388,2013-07-15 00:00:00.000000000,554.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8268,8268.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1842,1068,R4,_467_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1622.5651467869143,5468.058097085185,1929.0,2,_R4_,1026199,2013-01-16 00:00:00.000000000,8268.0,13.841372243020611,16-01-13,False,False,False,388,2013-01-16 00:00:00.000000000,374.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8269,8269.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1842,1070,R4,_467_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1241.1955578086977,4182.8393968537,1929.0,2,_R4_,785000,2013-06-20 00:00:00.000000000,8269.0,13.573438996764546,20-06-13,False,False,False,388,2013-06-20 00:00:00.000000000,529.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8271,8271.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1844,1018,R4,_478_CENTRAL_PARK_WEST_,10025.0,1,,1.0,1247.7462243004193,4204.915197644993,1900.0,2,_R4_,789143,2013-07-18 00:00:00.000000000,8271.0,13.57870282548423,18-07-13,False,False,False,751,2013-07-18 00:00:00.000000000,557.0,1970-01-01 00:00:00.000001900,3.168873850681143e-15
8272,8272.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1844,1023,R4,_478_CENTRAL_PARK_WEST_,10025.0,1,,1.0,2404.581593839913,8103.460055416232,1900.0,2,_R4_,1520789,2013-04-05 00:00:00.000000000,8272.0,14.234739837094953,05-04-13,False,False,False,751,2013-05-04 00:00:00.000000000,482.0,1970-01-01 00:00:00.000001900,3.168873850681143e-15
8298,8298.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1846,1167,R4,_301_CATHEDRAL_PARKWAY_,10026.0,1,,1.0,1059.3643614418183,3570.066746359209,1988.0,2,_R4_,670000,2012-12-27 00:00:00.000000000,8298.0,13.415032991367148,27-12-12,False,False,False,92,2012-12-27 00:00:00.000000000,354.0,1970-01-01 00:00:00.000001988,5.957482839280549e-15
8314,8314.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1847,1102,R4,_304_WEST_114TH_STREET_,10026.0,1,,1.0,1201.667036859376,4049.627951094028,2007.0,2,_R4_,760000,2012-11-08 00:00:00.000000000,8314.0,13.541073712262515,08-11-12,False,False,False,1538,2012-08-11 00:00:00.000000000,216.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
8316,8316.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1848,1015,R4,_304_WEST_115_STREET_,10026.0,1,,1.0,1541.6123170235417,5195.246384627207,2004.0,2,_R4_,975000,2012-11-28 00:00:00.000000000,8316.0,13.790192749979985,28-11-12,False,False,False,132,2012-11-28 00:00:00.000000000,325.0,1970-01-01 00:00:00.000002004,6.464502655389532e-15
8317,8317.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1848,1104,R4,_316_WEST_116TH_STREET_,10026.0,1,,1.0,1739.2549217701494,5861.303613425567,1900.0,2,_R4_,1100000,2013-06-12 00:00:00.000000000,8317.0,13.9108207377686,12-06-13,False,False,False,751,2013-12-06 00:00:00.000000000,698.0,1970-01-01 00:00:00.000001900,3.168873850681143e-15
8318,8318.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1848,1342,R4,_2131_FREDRICK_DOUGLASS_BL_,10026.0,1,,1.0,1401.6813528629432,4723.677866637969,2007.0,2,_R4_,886500,2013-01-15 00:00:00.000000000,8318.0,13.695036404496399,15-01-13,False,False,False,1538,2013-01-15 00:00:00.000000000,373.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
8319,8319.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1848,1350,R4,_2131_FREDRICK_DOUGLASS_BL_,10026.0,1,,1.0,1328.158303897205,4475.904577524979,2007.0,2,_R4_,840000,2013-01-23 00:00:00.000000000,8319.0,13.641157170819497,23-01-13,False,False,False,1538,2013-01-23 00:00:00.000000000,381.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
8321,8321.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1848,1365,R4,_2131_FREDRICK_DOUGLASS_BL_,10026.0,1,,1.0,1931.9959899190414,6510.842622949727,2007.0,2,_R4_,1221900,2013-03-14 00:00:00.000000000,8321.0,14.015917582304613,14-03-13,False,False,False,1538,2013-03-14 00:00:00.000000000,431.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
8322,8322.0,MANHATTAN_VALLEY_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1848,1372,R4,_2131_FREDRICK_DOUGLASS_BL_,10026.0,1,,1.0,1446.7438667451697,4875.538914803994,2007.0,2,_R4_,915000,2012-12-05 00:00:00.000000000,8322.0,13.726679344257658,05-12-12,False,False,False,1538,2012-05-12 00:00:00.000000000,125.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
8325,8325.0,MANHATTAN_VALLEY_,15_CONDOS_-_2-10_UNIT_RESIDENTIAL_,2C,1848,1403,R1,_306_WEST_115_STREET_,10026.0,1,,1.0,2200.2887107287906,7414.991332983264,2007.0,2,_R1_,1391583,2013-02-22 00:00:00.000000000,8325.0,14.14595250603124,22-02-13,False,False,False,1538,2013-02-22 00:00:00.000000000,411.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
8326,8326.0,MANHATTAN_VALLEY_,15_CONDOS_-_2-10_UNIT_RESIDENTIAL_,2C,1848,1404,R1,_306_WEST_115_STREET_,10026.0,1,,1.0,2178.3377324752137,7341.0163529240035,2007.0,2,_R1_,1377700,2012-10-26 00:00:00.000000000,8326.0,14.13592600003269,26-10-12,False,False,False,1538,2012-10-26 00:00:00.000000000,292.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
8352,8352.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1293,37,D4,"_470_PARK_AVENUE,_2A_",10022.0,0,,2.0,2529.825340756581,8525.532528619007,1916.0,2,_D4_,1600000,2013-04-09 00:00:00.000000000,8352.0,14.28551418721001,09-04-13,False,False,False,72,2013-09-04 00:00:00.000000000,605.0,1970-01-01 00:00:00.000001916,3.675893666790126e-15
8356,8356.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1294,33,D4,"_480_PARK_AVENUE,_11D_",10022.0,0,,2.0,2766.9964664525105,9324.801203177038,1929.0,2,_D4_,1750000,2013-01-16 00:00:00.000000000,8356.0,14.375126345899696,16-01-13,False,False,False,388,2013-01-16 00:00:00.000000000,374.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8357,8357.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1294,33,D4,"_480_PARK_AVENUE,_3E_",10022.0,0,,3.0,4743.422513918589,15985.373491160637,1929.0,2,_D4_,3000000,2013-02-12 00:00:00.000000000,8357.0,14.914122846632385,12-02-13,False,False,False,388,2013-12-02 00:00:00.000000000,694.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8358,8358.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1294,33,D4,"_480_PARK_AVENUE,_11H_",10022.0,0,,1.0,1288.6297829478835,4342.693131765306,1929.0,2,_D4_,815000,2013-03-18 00:00:00.000000000,8358.0,13.610943392223,18-03-13,False,False,False,388,2013-03-18 00:00:00.000000000,435.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8359,8359.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1294,33,D4,"_480_PARK_AVENUE,_15J_",10022.0,0,,1.0,1328.158303897205,4475.904577524979,1929.0,2,_D4_,840000,2013-08-02 00:00:00.000000000,8359.0,13.641157170819497,02-08-13,False,False,False,388,2013-02-08 00:00:00.000000000,397.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
8365,8365.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1303,41,D4,"_150_EAST_49TH_STREET,_5B_",10017.0,0,,1.0,1231.7087127808604,4150.868649871379,1923.0,2,_D4_,779000,2013-06-28 00:00:00.000000000,8365.0,13.565766324852886,28-06-13,False,False,False,190,2013-06-28 00:00:00.000000000,537.0,1970-01-01 00:00:00.000001923,3.897714836337806e-15
8367,8367.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1303,45,D4,"_146_EAST_49TH_STREET,_7B_",10017.0,0,,1.0,1170.0442200999187,3943.0587944862905,1920.0,2,_D4_,740000,2013-07-10 00:00:00.000000000,8367.0,13.514405465180353,10-07-13,False,False,False,758,2013-10-07 00:00:00.000000000,638.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
8368,8368.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1303,45,D4,"_146_EAST_49TH_STREET,_9B_",10017.0,0,,1.0,1415.1210499857125,4768.969758196256,1920.0,2,_D4_,895000,2013-07-24 00:00:00.000000000,8368.0,13.704578997256993,24-07-13,False,False,False,758,2013-07-24 00:00:00.000000000,563.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
8369,8369.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1303,45,D4,"_146_E_49TH_STREET,_2B_",10017.0,0,,1.0,1146.3271075303257,3863.131927030487,1920.0,2,_D4_,725000,2013-06-26 00:00:00.000000000,8369.0,13.493926933836812,26-06-13,False,False,False,758,2013-06-26 00:00:00.000000000,535.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
8380,8380.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1309,69,D4,"_417_PARK_AVENUE,_11E_",10022.0,0,,4.0,4980.593639614519,16784.64216571867,1916.0,2,_D4_,3150000,2012-08-27 00:00:00.000000000,8380.0,14.962913010801817,27-08-12,False,False,False,72,2012-08-27 00:00:00.000000000,232.0,1970-01-01 00:00:00.000001916,3.675893666790126e-15
8381,8381.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1309,69,D4,"_417_PARK_AVENUE,_9WN_",10022.0,0,,3.0,3794.7380111348716,12788.29879292851,1916.0,2,_D4_,2400000,2013-04-25 00:00:00.000000000,8381.0,14.690979295318174,25-04-13,False,False,False,72,2013-04-25 00:00:00.000000000,473.0,1970-01-01 00:00:00.000001916,3.675893666790126e-15
8382,8382.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1310,59,D4,"_136_EAST_56TH_STREET,_10JK_",10022.0,0,,1.0,1794.5948510991998,6047.799637489108,1962.0,2,_D4_,1135000,2012-09-06 00:00:00.000000000,8382.0,13.94214320889764,06-09-12,False,False,False,394,2012-06-09 00:00:00.000000000,153.0,1970-01-01 00:00:00.000001962,5.1335756381034515e-15
8383,8383.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1310,59,D4,"_136_EAST_56TH_STREET,_2J_",10022.0,0,,1.0,1146.3271075303257,3863.131927030487,1962.0,2,_D4_,725000,2013-02-28 00:00:00.000000000,8383.0,13.493926933836812,28-02-13,False,False,False,394,2013-02-28 00:00:00.000000000,417.0,1970-01-01 00:00:00.000001962,5.1335756381034515e-15
8384,8384.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1311,65,D4,"_110_EAST_57TH_STREET,_11FGH_",10022.0,0,,2.0,3154.375971755862,10630.273371621824,1957.0,2,_D4_,1995000,2012-09-28 00:00:00.000000000,8384.0,14.506154608306101,28-09-12,False,False,False,176,2012-09-28 00:00:00.000000000,264.0,1970-01-01 00:00:00.000001957,4.975131945569395e-15
8387,8387.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1311,65,D4,"_110_EAST_57TH_STREET,_16E_",10022.0,0,,1.0,1579.5596971348903,5323.129372556492,1957.0,2,_D4_,999000,2013-05-08 00:00:00.000000000,8387.0,13.81451005763069,08-05-13,False,False,False,176,2013-08-05 00:00:00.000000000,575.0,1970-01-01 00:00:00.000001957,4.975131945569395e-15
8393,8393.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1312,28,D4,"_153_EAST_57TH_STREET,_19EF_",10022.0,0,,1.0,2095.0116103140435,7060.206625262615,1960.0,2,_D4_,1325000,2013-03-27 00:00:00.000000000,8393.0,14.09692301740246,27-03-13,False,False,False,392,2013-03-27 00:00:00.000000000,444.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8395,8395.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1312,28,D4,"_153_EAST_57TH_STREET,_9GH_",10022.0,0,,1.0,1423.0267541755768,4795.6120473481915,1960.0,2,_D4_,900000,2013-05-13 00:00:00.000000000,8395.0,13.710150042306449,13-05-13,False,False,False,392,2013-05-13 00:00:00.000000000,491.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
8401,8401.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1312,69,D4,"_475_PARK_AVENUE,_12C_",10022.0,0,,2.0,2798.6192832119677,9431.370359784776,1908.0,2,_D4_,1770000,2012-08-14 00:00:00.000000000,8401.0,14.386490104550012,14-08-12,False,False,False,49,2012-08-14 00:00:00.000000000,219.0,1970-01-01 00:00:00.000001908,3.4223837587356346e-15
8404,8404.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1312,69,D4,"_475_PARK_AVENUE,_9A_",10022.0,0,,3.0,3873.7950530335147,13054.721684447853,1908.0,2,_D4_,2450000,2013-05-31 00:00:00.000000000,8404.0,14.71159858252091,31-05-13,False,False,False,49,2013-05-31 00:00:00.000000000,509.0,1970-01-01 00:00:00.000001908,3.4223837587356346e-15
8405,8405.0,MIDTOWN_CBD_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1312,69,D4,"_475_PARK_AVENUE,_9B_",10022.0,0,,1.0,1502.0837960742201,5062.034938867535,1908.0,2,_D4_,950000,2013-05-31 00:00:00.000000000,8405.0,13.764217263576723,31-05-13,False,False,False,49,2013-05-31 00:00:00.000000000,509.0,1970-01-01 00:00:00.000001908,3.4223837587356346e-15
